# time         sensor    measurable   value
1393153126     6      1      0.0000
1393153137     1      0      -4.9300
1393153137     2      0      -4.8540
1393153137     6      0      236.0000
1393153137     6      1      0.0000
1393153148     1      0      -4.9300
1393153148     2      0      -4.8350
1393153148     6      0      236.0000
1393153148     6      1      0.0000
1393153159     1      0      -5.3930
1393153159     2      0      -4.8200
1393153159     6      0      236.0000
1393153159     6      1      0.0000
1393153170     1      0      -4.6810
1393153170     2      0      -4.8090
1393153170     6      0      236.0000
1393153170     6      1      0.0000
1393153181     1      0      -4.4490
1393153181     2      0      -4.7150
1393153181     6      0      236.0000
1393153181     6      1      0.0000
1393153192     1      0      -4.9300
1393153192     2      0      -4.8540
1393153192     6      0      236.0000
1393153192     6      1      0.0000
1393153203     1      0      -4.4490
1393153203     2      0      -4.8350
1393153203     6      0      236.0000
1393153203     6      1      0.0000
1393153214     1      0      -4.9300
1393153214     2      0      -4.8880
1393153214     6      0      236.0000
1393153214     6      1      0.0000
1393153225     1      0      -4.4490
1393153225     2      0      -4.7330
1393153225     6      0      236.0000
1393153225     6      1      0.0000
1393153236     1      0      -4.9300
1393153236     2      0      -4.8010
1393153236     6      0      236.0000
1393153236     6      1      0.0000
1393153247     1      0      -4.9300
1393153247     2      0      -4.8350
1393153247     6      0      236.0000
1393153247     6      1      0.0000
1393153258     1      0      -4.4490
1393153258     2      0      -4.7330
1393153258     6      0      236.0000
1393153258     6      1      0.0000
1393153269     1      0      -4.4490
1393153269     2      0      -4.7330
1393153269     6      0      236.0000
1393153269     6      1      0.0000
1393153280     1      0      -4.4490
1393153280     2      0      -4.7670
1393153280     6      0      236.0000
1393153280     6      1      0.0000
1393153291     1      0      -4.4490
1393153291     2      0      -4.7330
1393153291     6      0      236.0000
1393153291     6      1      0.0000
1393153302     1      0      -4.4490
1393153302     2      0      -4.7330
1393153302     6      0      236.0000
1393153302     6      1      0.0000
1393153313     1      0      -4.4490
1393153313     2      0      -4.7330
1393153313     6      0      236.0000
1393153313     6      1      0.0000
1393153324     1      0      -4.4490
1393153324     2      0      -4.7150
1393153324     6      0      236.0000
1393153324     6      1      0.0000
1393153335     1      0      -4.9300
1393153335     2      0      -4.8090
1393153335     6      0      236.0000
1393153335     6      1      0.0000
1393153346     1      0      -4.4490
1393153346     2      0      -4.7330
1393153346     6      0      236.0000
1393153346     6      1      0.0000
1393153357     1      0      -4.9300
1393153357     2      0      -4.8090
1393153357     6      0      236.0000
1393153357     6      1      0.0000
1393153368     1      0      -4.9300
1393153368     2      0      -4.8090
1393153368     6      0      236.0000
1393153368     6      1      0.0000
1393153379     1      0      -4.9300
1393153379     2      0      -4.7330
1393153379     6      0      236.0000
1393153379     6      1      0.0000
1393153390     1      0      -4.9300
1393153390     2      0      -4.8350
1393153390     6      0      236.0000
1393153390     6      1      0.0000
1393153401     1      0      -4.4490
1393153401     2      0      -4.8540
1393153401     6      0      236.0000
1393153401     6      1      0.0000
1393153412     1      0      -4.9300
1393153412     2      0      -4.8540
1393153412     6      0      236.0000
1393153412     6      1      0.0000
1393153423     1      0      -5.3930
1393153423     2      0      -4.8090
1393153423     6      0      236.0000
1393153423     6      1      0.0000
1393153434     1      0      -4.9300
1393153434     2      0      -4.8720
1393153434     6      0      236.0000
1393153434     6      1      0.0000
1393153445     1      0      -4.9300
1393153445     2      0      -4.8540
1393153445     6      0      236.0000
1393153445     6      1      0.0000
1393153456     1      0      -4.9300
1393153456     2      0      -4.8540
1393153456     6      0      236.0000
1393153456     6      1      0.0000
1393153467     1      0      -4.9300
1393153467     2      0      -4.8720
1393153467     6      0      236.0000
1393153467     6      1      0.0000
1393153478     1      0      -4.9300
1393153478     2      0      -4.8720
1393153478     6      0      236.0000
1393153478     6      1      0.0000
1393153489     1      0      -4.9300
1393153489     2      0      -4.8720
1393153489     6      0      236.0000
1393153489     6      1      0.0000
1393153500     1      0      -5.3930
1393153500     2      0      -4.9580
1393153500     6      0      236.0000
1393153500     6      1      0.0000
1393153511     1      0      -4.4490
1393153511     2      0      -4.9240
1393153511     6      0      236.0000
1393153511     6      1      0.0000
1393153522     1      0      -4.9300
1393153522     2      0      -4.9580
1393153522     6      0      236.0000
1393153522     6      1      0.0000
1393153533     1      0      -4.9300
1393153533     2      0      -5.0630
1393153533     6      0      236.0000
1393153533     6      1      0.0000
1393153544     1      0      -5.3930
1393153544     2      0      -5.0970
1393153544     6      0      236.0000
1393153544     6      1      0.0000
1393153555     1      0      -5.3930
1393153555     2      0      -5.0780
1393153555     6      0      236.0000
1393153555     6      1      0.0000
1393153566     1      0      -5.3930
1393153566     2      0      -5.0780
1393153566     6      0      236.0000
1393153566     6      1      0.0000
1393153577     1      0      -4.9300
1393153577     2      0      -5.0630
1393153577     6      0      236.0000
1393153577     6      1      0.0000
1393153588     1      0      -5.3930
1393153588     2      0      -5.0780
1393153588     6      0      236.0000
1393153588     6      1      0.0000
1393153599     1      0      -5.3930
1393153599     2      0      -4.9920
1393153599     6      0      236.0000
1393153599     6      1      0.0000
1393153610     1      0      -5.3930
1393153610     2      0      -4.9770
1393153610     6      0      236.0000
1393153610     6      1      0.0000
1393153621     1      0      -5.3930
1393153621     2      0      -5.0630
1393153621     6      0      236.0000
1393153621     6      1      0.0000
1393153632     1      0      -4.9300
1393153632     2      0      -5.0780
1393153632     6      0      236.0000
1393153632     6      1      0.0000
1393153643     1      0      -4.9300
1393153643     2      0      -5.0630
1393153643     6      0      236.0000
1393153643     6      1      0.0000
1393153654     1      0      -4.9300
1393153654     2      0      -5.0970
1393153654     6      0      236.0000
1393153654     6      1      0.0000
1393153665     1      0      -4.9300
1393153665     2      0      -5.0970
1393153665     6      0      236.0000
1393153665     6      1      0.0000
1393153676     1      0      -5.3930
1393153676     2      0      -5.0780
1393153676     6      0      236.0000
1393153676     6      1      0.0000
1393153687     1      0      -4.9300
1393153687     2      0      -5.0970
1393153687     6      0      236.0000
1393153687     6      1      0.0000
1393153698     1      0      -4.9300
1393153698     2      0      -5.0630
1393153698     6      0      236.0000
1393153698     6      1      0.0000
1393153709     1      0      -5.3930
1393153709     2      0      -5.0630
1393153709     6      0      236.0000
1393153709     6      1      0.0000
1393153720     1      0      -4.9300
1393153720     2      0      -5.0970
1393153720     6      0      236.0000
1393153720     6      1      0.0000
1393153731     1      0      -4.9300
1393153731     2      0      -5.0780
1393153731     6      0      236.0000
1393153731     6      1      0.0000
1393153742     1      0      -5.3930
1393153742     2      0      -5.0630
1393153742     6      0      236.0000
1393153742     6      1      0.0000
1393153753     1      0      -4.9300
1393153753     2      0      -5.0780
1393153753     6      0      236.0000
1393153753     6      1      0.0000
1393153764     1      0      -4.9300
1393153764     2      0      -5.0780
1393153764     6      0      236.0000
1393153764     6      1      0.0000
1393153775     1      0      -4.4490
1393153775     2      0      -5.1150
1393153775     6      0      236.0000
1393153775     6      1      0.0000
1393153786     1      0      -5.3930
1393153786     2      0      -4.6810
1393153786     6      0      236.0000
1393153786     6      1      0.0000
1393153797     1      0      -4.9300
1393153797     2      0      -5.0970
1393153797     6      0      236.0000
1393153797     6      1      0.0000
1393153808     1      0      -4.9300
1393153808     2      0      -5.2350
1393153808     6      0      236.0000
1393153808     6      1      0.0000
1393153819     1      0      -5.3930
1393153819     2      0      -5.2350
1393153819     6      0      236.0000
1393153819     6      1      0.0000
